t,o,h,l,c
2016-08-25T10:15:00+0530,19427.4,19432.75,19416.95,19422.5
2016-08-25T10:30:00+0530,19421.3,19426.25,19400.1,19407.3
2016-08-25T10:45:00+0530,19402.6,19418.4,19402.6,19415.85
2016-08-25T11:00:00+0530,19414.9,19424.3,19408.15,19421.8
2016-08-25T11:15:00+0530,19423.6,19429.3,19415.2,19417.2
2016-08-25T11:30:00+0530,19417.25,19422.65,19407.4,19411.2
2016-08-25T11:45:00+0530,19410.9,19416.65,19403.1,19404.05
2016-08-25T12:00:00+0530,19405.35,19410.8,19399.35,19404.25
2016-08-25T12:15:00+0530,19404.05,19415.85,19402.5,19405.05
2016-08-25T12:30:00+0530,19404.6,19408.85,19393.0,19405.05
2016-08-25T12:45:00+0530,19405.4,19406.75,19391.1,19396.25
2016-08-25T13:00:00+0530,19395.7,19398.4,19376.75,19389.05
2016-08-25T13:15:00+0530,19390.15,19397.3,19384.85,19391.65
2016-08-25T13:30:00+0530,19391.2,19392.6,19346.1,19377.0
2016-08-25T13:45:00+0530,19377.55,19410.05,19373.85,19399.35
2016-08-25T14:00:00+0530,19401.25,19405.1,19364.45,19378.25
2016-08-25T14:15:00+0530,19378.5,19381.2,19324.4,19342.5
2016-08-25T14:30:00+0530,19339.85,19341.7,19295.65,19335.6
2016-08-25T14:45:00+0530,19335.6,19357.35,19331.2,19343.75
2016-08-25T15:00:00+0530,19343.35,19355.65,19282.85,19291.65
2016-08-25T15:15:00+0530,19289.6,19305.45,19282.8,19294.0
2016-08-26T09:15:00+0530,19336.45,19340.0,19256.6,19292.45
2016-08-26T09:30:00+0530,19292.65,19358.0,19278.6,19308.45
2016-08-26T09:45:00+0530,19310.3,19315.6,19284.45,19288.7
2016-08-26T10:00:00+0530,19288.4,19300.7,19224.65,19247.2
2016-08-26T10:15:00+0530,19246.35,19261.1,19199.8,19218.6
2016-08-26T10:30:00+0530,19219.9,19220.2,19168.65,19200.0
2016-08-26T10:45:00+0530,19200.05,19230.55,19196.85,19224.7
2016-08-26T11:00:00+0530,19224.7,19224.9,19176.85,19187.0
2016-08-26T11:15:00+0530,19188.15,19206.35,19183.6,19197.5
2016-08-26T11:30:00+0530,19198.35,19214.65,19186.15,19187.15
2016-08-26T11:45:00+0530,19186.5,19191.7,19171.6,19173.95
2016-08-26T12:00:00+0530,19174.25,19187.5,19141.8,19157.95
2016-08-26T12:15:00+0530,19158.85,19170.1,19152.55,19165.6
2016-08-26T12:30:00+0530,19165.1,19176.05,19147.35,19160.65
2016-08-26T12:45:00+0530,19159.7,19162.0,19133.9,19157.95
2016-08-26T13:00:00+0530,19158.25,19172.2,19153.45,19155.2
2016-08-26T13:15:00+0530,19152.5,19198.05,19149.65,19179.9
2016-08-26T13:30:00+0530,19179.7,19195.35,19170.7,19177.4
2016-08-26T13:45:00+0530,19177.3,19196.05,19176.75,19186.75
2016-08-26T14:00:00+0530,19187.65,19189.85,19169.1,19177.05
2016-08-26T14:15:00+0530,19177.4,19212.3,19172.0,19173.3
2016-08-26T14:30:00+0530,19174.35,19188.25,19160.65,19179.95
2016-08-26T14:45:00+0530,19179.6,19210.9,19172.9,19199.4
2016-08-26T15:00:00+0530,19199.55,19201.4,19182.2,19193.9
2016-08-26T15:15:00+0530,19193.05,19213.75,19183.35,19188.05
2016-08-29T09:15:00+0530,19174.45,19205.25,19159.9,19198.7
2016-08-29T09:30:00+0530,19199.3,19213.95,19180.7,19192.5
2016-08-29T09:45:00+0530,19190.85,19195.45,19143.15,19146.45
2016-08-29T10:00:00+0530,19145.55,19176.45,19141.6,19174.0
2016-08-29T10:15:00+0530,19173.0,19185.8,19162.85,19165.2
2016-08-29T10:30:00+0530,19164.9,19170.0,19154.95,19169.8
2016-08-29T10:45:00+0530,19169.4,19170.8,19153.1,19160.0
2016-08-29T11:00:00+0530,19159.8,19166.35,19121.95,19133.95
2016-08-29T11:15:00+0530,19135.55,19144.6,19129.05,19131.8
2016-08-29T11:30:00+0530,19134.85,19145.4,19127.35,19140.05
2016-08-29T11:45:00+0530,19139.7,19150.95,19130.65,19148.3
2016-08-29T12:00:00+0530,19146.5,19154.45,19129.85,19129.85
2016-08-29T12:15:00+0530,19130.9,19135.15,19111.9,19120.55
2016-08-29T12:30:00+0530,19119.5,19141.9,19115.55,19140.5
2016-08-29T12:45:00+0530,19141.2,19144.9,19120.65,19126.7
2016-08-29T13:00:00+0530,19127.8,19154.15,19120.9,19122.6
2016-08-29T13:15:00+0530,19123.15,19129.95,19099.0,19127.25
2016-08-29T13:30:00+0530,19127.8,19127.8,19096.7,19113.25
2016-08-29T13:45:00+0530,19113.2,19134.35,19107.9,19128.6
2016-08-29T14:00:00+0530,19128.65,19131.1,19101.5,19129.4
2016-08-29T14:15:00+0530,19129.3,19178.75,19127.95,19173.75
2016-08-29T14:30:00+0530,19173.5,19207.85,19166.7,19190.85
2016-08-29T14:45:00+0530,19191.5,19247.85,19191.05,19219.55
2016-08-29T15:00:00+0530,19219.0,19227.7,19200.0,19217.5
2016-08-29T15:15:00+0530,19217.3,19237.2,19206.9,19225.25
2016-08-30T09:15:00+0530,19306.5,19375.9,19306.5,19370.7
2016-08-30T09:30:00+0530,19371.3,19423.15,19367.05,19420.5
2016-08-30T09:45:00+0530,19419.75,19426.75,19405.85,19425.95
2016-08-30T10:00:00+0530,19427.0,19449.9,19425.8,19443.5
2016-08-30T10:15:00+0530,19443.5,19455.0,19431.35,19453.65
2016-08-30T10:30:00+0530,19455.2,19475.5,19449.9,19470.8
2016-08-30T10:45:00+0530,19469.35,19471.4,19438.65,19452.15
2016-08-30T11:00:00+0530,19452.95,19455.5,19435.8,19438.6
2016-08-30T11:15:00+0530,19438.4,19445.05,19426.55,19428.05
2016-08-30T11:30:00+0530,19427.7,19430.45,19405.15,19416.45
2016-08-30T11:45:00+0530,19417.15,19436.4,19417.15,19425.85
2016-08-30T12:00:00+0530,19425.35,19441.1,19422.55,19431.45
2016-08-30T12:15:00+0530,19431.25,19448.0,19426.85,19432.65
2016-08-30T12:30:00+0530,19432.7,19438.95,19424.15,19426.25
2016-08-30T12:45:00+0530,19426.4,19452.5,19422.1,19450.5
2016-08-30T13:00:00+0530,19450.95,19466.95,19443.65,19459.65
2016-08-30T13:15:00+0530,19459.9,19468.25,19442.85,19448.3
2016-08-30T13:30:00+0530,19447.7,19462.25,19440.7,19449.0
2016-08-30T13:45:00+0530,19448.35,19453.35,19436.35,19451.6
2016-08-30T14:00:00+0530,19451.35,19453.8,19432.9,19446.1
2016-08-30T14:15:00+0530,19446.2,19475.45,19445.05,19474.35
2016-08-30T14:30:00+0530,19473.05,19514.65,19464.75,19500.65
2016-08-30T14:45:00+0530,19497.9,19523.45,19492.05,19511.1
2016-08-30T15:00:00+0530,19511.15,19546.35,19509.05,19526.05
2016-08-30T15:15:00+0530,19528.35,19540.8,19518.4,19531.25
2016-08-31T09:15:00+0530,19595.9,19665.0,19595.9,19658.1
2016-08-31T09:30:00+0530,19657.3,19686.4,19655.6,19673.55
2016-08-31T09:45:00+0530,19674.2,19698.85,19669.1,19695.6
2016-08-31T10:00:00+0530,19698.6,19702.4,19633.8,19666.45
2016-08-31T10:15:00+0530,19664.15,19668.0,19630.4,19663.55
2016-08-31T10:30:00+0530,19668.15,19679.6,19652.95,19675.2
2016-08-31T10:45:00+0530,19674.65,19681.75,19660.0,19676.4
2016-08-31T11:00:00+0530,19678.5,19689.0,19659.65,19674.15
2016-08-31T11:15:00+0530,19673.95,19675.3,19646.75,19654.5
2016-08-31T11:30:00+0530,19654.5,19667.4,19644.05,19659.8
2016-08-31T11:45:00+0530,19658.85,19669.35,19643.9,19649.2
2016-08-31T12:00:00+0530,19648.4,19661.55,19632.9,19636.2
2016-08-31T12:15:00+0530,19634.2,19651.65,19625.8,19649.65
2016-08-31T12:30:00+0530,19648.95,19682.65,19648.0,19676.6
2016-08-31T12:45:00+0530,19677.25,19686.45,19656.25,19678.4
2016-08-31T13:00:00+0530,19676.6,19692.6,19675.95,19688.1
2016-08-31T13:15:00+0530,19689.85,19727.35,19686.05,19724.3
2016-08-31T13:30:00+0530,19724.15,19771.35,19720.1,19771.35
2016-08-31T13:45:00+0530,19770.2,19801.15,19762.1,19792.05
2016-08-31T14:00:00+0530,19792.15,19822.4,19766.65,19768.25
2016-08-31T14:15:00+0530,19770.9,19822.0,19769.45,19810.05
2016-08-31T14:30:00+0530,19810.0,19823.4,19802.7,19814.95
2016-08-31T14:45:00+0530,19810.5,19816.45,19777.0,19805.65
2016-08-31T15:00:00+0530,19805.5,19813.65,19759.5,19778.05
2016-08-31T15:15:00+0530,19776.15,19809.0,19762.75,19788.2
2016-09-01T09:15:00+0530,19805.8,19816.2,19738.3,19783.8
2016-09-01T09:30:00+0530,19787.85,19831.4,19778.5,19781.95
2016-09-01T09:45:00+0530,19785.6,19808.5,19777.8,19794.8
2016-09-01T10:00:00+0530,19796.45,19825.75,19795.1,19813.05
2016-09-01T10:15:00+0530,19812.2,19833.5,19812.2,19816.2
2016-09-01T10:30:00+0530,19815.9,19841.0,19807.75,19834.5
2016-09-01T10:45:00+0530,19834.1,19846.05,19814.0,19824.85
2016-09-01T11:00:00+0530,19824.85,19848.35,19819.4,19828.8
2016-09-01T11:15:00+0530,19826.3,19852.35,19822.6,19826.55
2016-09-01T11:30:00+0530,19825.05,19826.35,19784.35,19817.8
2016-09-01T11:45:00+0530,19817.0,19820.55,19776.85,19782.25
2016-09-01T12:00:00+0530,19782.6,19817.15,19778.0,19807.45
2016-09-01T12:15:00+0530,19807.95,19808.85,19769.25,19771.7
2016-09-01T12:30:00+0530,19771.7,19823.55,19771.7,19818.15
2016-09-01T12:45:00+0530,19818.15,19861.8,19813.0,19857.25
2016-09-01T13:00:00+0530,19857.8,19877.75,19845.6,19870.5
2016-09-01T13:15:00+0530,19870.5,19879.4,19859.25,19871.5
2016-09-01T13:30:00+0530,19872.3,19898.3,19855.65,19891.6
2016-09-01T13:45:00+0530,19891.55,19908.0,19881.7,19900.5
2016-09-01T14:00:00+0530,19897.65,19921.4,19859.45,19916.6
2016-09-01T14:15:00+0530,19915.7,19928.2,19894.95,19924.05
2016-09-01T14:30:00+0530,19923.9,19928.05,19868.05,19878.85
2016-09-01T14:45:00+0530,19877.25,19880.9,19747.35,19817.2
2016-09-01T15:00:00+0530,19814.2,19814.2,19757.55,19769.5
2016-09-01T15:15:00+0530,19766.75,19822.3,19762.95,19818.0
2016-09-02T09:15:00+0530,19830.35,19904.8,19820.2,19877.2
2016-09-02T09:30:00+0530,19877.15,19878.1,19833.4,19860.35
2016-09-02T09:45:00+0530,19861.25,19863.85,19823.7,19836.75
2016-09-02T10:00:00+0530,19836.5,19851.75,19831.5,19846.15
2016-09-02T10:15:00+0530,19845.5,19850.3,19836.9,19843.4
2016-09-02T10:30:00+0530,19844.35,19848.05,19820.4,19838.6
2016-09-02T10:45:00+0530,19838.8,19859.25,19832.05,19853.2
2016-09-02T11:00:00+0530,19853.65,19867.9,19850.4,19866.15
2016-09-02T11:15:00+0530,19866.0,19872.75,19857.3,19861.15
2016-09-02T11:30:00+0530,19863.85,19883.3,19863.2,19877.55
2016-09-02T11:45:00+0530,19876.65,19878.1,19836.75,19848.2
2016-09-02T12:00:00+0530,19847.6,19848.95,19826.25,19833.3
2016-09-02T12:15:00+0530,19832.55,19852.1,19817.6,19846.3
2016-09-02T12:30:00+0530,19845.95,19857.45,19831.9,19836.2
2016-09-02T12:45:00+0530,19836.25,19836.3,19787.6,19811.3
2016-09-02T13:00:00+0530,19811.5,19831.1,19806.2,19817.3
2016-09-02T13:15:00+0530,19815.25,19841.05,19815.15,19833.0
2016-09-02T13:30:00+0530,19832.65,19839.95,19817.25,19838.85
2016-09-02T13:45:00+0530,19839.5,19863.55,19829.45,19854.9
2016-09-02T14:00:00+0530,19854.5,19875.2,19839.2,19856.2
2016-09-02T14:15:00+0530,19855.75,19872.0,19852.6,19855.8
2016-09-02T14:30:00+0530,19855.9,19879.05,19842.85,19851.95
2016-09-02T14:45:00+0530,19851.5,19902.6,19851.5,19885.3
2016-09-02T15:00:00+0530,19884.4,19889.25,19853.55,19881.55
2016-09-02T15:15:00+0530,19875.95,19911.25,19873.85,19891.85
2016-09-06T09:15:00+0530,19990.95,20138.05,19990.95,20133.8
2016-09-06T09:30:00+0530,20134.75,20154.95,20121.35,20148.5
2016-09-06T09:45:00+0530,20151.05,20153.05,20129.05,20143.4
2016-09-06T10:00:00+0530,20142.75,20168.6,20141.3,20166.7
2016-09-06T10:15:00+0530,20166.35,20183.6,20160.85,20174.3
2016-09-06T10:30:00+0530,20173.35,20189.85,20173.15,20180.95
2016-09-06T10:45:00+0530,20181.05,20203.45,20181.05,20202.5
2016-09-06T11:00:00+0530,20204.95,20218.1,20201.6,20208.15
2016-09-06T11:15:00+0530,20208.2,20228.1,20204.2,20225.6
2016-09-06T11:30:00+0530,20226.2,20235.7,20220.9,20228.85
2016-09-06T11:45:00+0530,20229.0,20271.85,20224.0,20264.4
2016-09-06T12:00:00+0530,20263.35,20270.95,20246.95,20258.8
2016-09-06T12:15:00+0530,20258.85,20265.45,20231.5,20251.7
2016-09-06T12:30:00+0530,20251.65,20270.55,20238.8,20270.1
2016-09-06T12:45:00+0530,20271.1,20276.9,20240.2,20251.6
2016-09-06T13:00:00+0530,20251.35,20273.9,20243.55,20267.75
2016-09-06T13:15:00+0530,20267.9,20267.9,20213.5,20226.85
2016-09-06T13:30:00+0530,20225.7,20244.8,20217.5,20233.75
2016-09-06T13:45:00+0530,20233.45,20254.0,20223.9,20246.85
2016-09-06T14:00:00+0530,20248.0,20270.5,20244.7,20265.55
2016-09-06T14:15:00+0530,20265.8,20267.35,20236.05,20258.55
2016-09-06T14:30:00+0530,20259.1,20339.45,20256.95,20336.6
2016-09-06T14:45:00+0530,20336.3,20377.4,20324.9,20375.45
2016-09-06T15:00:00+0530,20373.6,20433.1,20373.6,20421.4
2016-09-06T15:15:00+0530,20421.6,20459.45,20413.25,20444.95
2016-09-07T09:15:00+0530,20505.8,20575.8,20421.55,20426.9
2016-09-07T09:30:00+0530,20428.2,20490.45,20418.7,20475.95
2016-09-07T09:45:00+0530,20478.75,20482.45,20400.6,20411.9
2016-09-07T10:00:00+0530,20412.8,20434.25,20398.55,20401.5
2016-09-07T10:15:00+0530,20400.75,20450.2,20385.25,20442.65
2016-09-07T10:30:00+0530,20442.1,20454.95,20426.3,20453.1
2016-09-07T10:45:00+0530,20452.4,20460.3,20437.8,20453.75
2016-09-07T11:00:00+0530,20453.1,20520.05,20453.1,20496.95
2016-09-07T11:15:00+0530,20496.95,20545.1,20478.35,20545.1
2016-09-07T11:30:00+0530,20545.75,20557.95,20485.5,20502.05
2016-09-07T11:45:00+0530,20501.0,20529.7,20495.55,20522.65
2016-09-07T12:00:00+0530,20520.45,20533.95,20508.15,20517.2
2016-09-07T12:15:00+0530,20517.45,20522.6,20471.0,20487.3
2016-09-07T12:30:00+0530,20489.15,20489.2,20456.3,20470.1
2016-09-07T12:45:00+0530,20470.45,20496.95,20435.75,20496.95
2016-09-07T13:00:00+0530,20493.9,20512.3,20487.7,20505.25
2016-09-07T13:15:00+0530,20504.85,20529.85,20492.15,20524.25
2016-09-07T13:30:00+0530,20523.5,20544.25,20501.55,20501.55
2016-09-07T13:45:00+0530,20501.45,20569.7,20500.1,20545.85
2016-09-07T14:00:00+0530,20545.95,20568.35,20530.9,20530.9
2016-09-07T14:15:00+0530,20525.55,20533.7,20503.75,20504.65
2016-09-07T14:30:00+0530,20506.15,20521.6,20390.9,20417.45
2016-09-07T14:45:00+0530,20415.4,20474.35,20401.55,20423.2
2016-09-07T15:00:00+0530,20425.25,20440.85,20384.75,20410.5
2016-09-07T15:15:00+0530,20410.25,20451.9,20376.75,20442.7
2016-09-08T09:15:00+0530,20439.2,20449.55,20387.8,20426.35
2016-09-08T09:30:00+0530,20425.45,20431.0,20385.4,20426.05
2016-09-08T09:45:00+0530,20425.95,20454.95,20407.35,20430.25
2016-09-08T10:00:00+0530,20430.9,20444.05,20396.6,20417.65
2016-09-08T10:15:00+0530,20417.65,20470.4,20412.2,20468.05
2016-09-08T10:30:00+0530,20471.0,20477.4,20447.4,20461.1
2016-09-08T10:45:00+0530,20462.9,20464.9,20433.45,20444.05
2016-09-08T11:00:00+0530,20444.05,20456.5,20430.3,20436.2
2016-09-08T11:15:00+0530,20435.3,20442.45,20412.9,20417.6
2016-09-08T11:30:00+0530,20417.0,20471.15,20416.95,20449.1
2016-09-08T11:45:00+0530,20448.7,20456.65,20417.6,20440.95
2016-09-08T12:00:00+0530,20441.7,20448.5,20404.2,20411.7
2016-09-08T12:15:00+0530,20413.2,20413.2,20335.2,20373.3
2016-09-08T12:30:00+0530,20375.4,20398.55,20352.7,20387.3
2016-09-08T12:45:00+0530,20386.85,20437.85,20369.2,20419.15
2016-09-08T13:00:00+0530,20418.75,20429.55,20391.0,20396.65
2016-09-08T13:15:00+0530,20395.7,20405.0,20374.6,20376.45
2016-09-08T13:30:00+0530,20376.95,20423.05,20376.85,20412.2
2016-09-08T13:45:00+0530,20412.15,20422.75,20388.7,20395.55
2016-09-08T14:00:00+0530,20395.6,20415.1,20391.7,20400.05
2016-09-08T14:15:00+0530,20403.95,20426.9,20389.5,20407.5
2016-09-08T14:30:00+0530,20407.05,20444.95,20407.05,20419.5
2016-09-08T14:45:00+0530,20419.6,20426.95,20376.1,20389.35
2016-09-08T15:00:00+0530,20387.25,20444.9,20387.25,20411.7
2016-09-08T15:15:00+0530,20411.2,20427.9,20397.55,20407.15
2016-09-09T09:15:00+0530,20286.2,20323.75,20209.95,20230.0
2016-09-09T09:30:00+0530,20233.3,20282.85,20229.65,20262.8
2016-09-09T09:45:00+0530,20264.75,20295.5,20240.95,20259.35
2016-09-09T10:00:00+0530,20258.75,20264.9,20151.6,20160.4
2016-09-09T10:15:00+0530,20159.45,20185.0,20139.15,20156.4
2016-09-09T10:30:00+0530,20157.35,20198.0,20147.3,20191.1
2016-09-09T10:45:00+0530,20191.85,20214.05,20164.6,20172.45
2016-09-09T11:00:00+0530,20169.1,20184.35,20164.2,20179.75
2016-09-09T11:15:00+0530,20179.45,20189.65,20165.05,20177.5
2016-09-09T11:30:00+0530,20176.3,20180.25,20157.65,20160.9
2016-09-09T11:45:00+0530,20161.25,20199.6,20159.3,20185.65
2016-09-09T12:00:00+0530,20186.3,20191.75,20162.55,20172.95
2016-09-09T12:15:00+0530,20176.3,20187.05,20162.0,20174.0
2016-09-09T12:30:00+0530,20174.05,20240.05,20148.75,20232.4
2016-09-09T12:45:00+0530,20233.75,20233.95,20202.75,20215.35
2016-09-09T13:00:00+0530,20215.15,20286.75,20197.6,20260.95
2016-09-09T13:15:00+0530,20261.1,20331.0,20241.4,20290.35
2016-09-09T13:30:00+0530,20290.55,20348.25,20290.25,20331.1
2016-09-09T13:45:00+0530,20333.05,20349.7,20271.2,20294.85
2016-09-09T14:00:00+0530,20294.2,20340.05,20285.8,20333.85
2016-09-09T14:15:00+0530,20330.4,20331.6,20294.75,20303.0
2016-09-09T14:30:00+0530,20303.5,20307.25,20261.05,20266.35
2016-09-09T14:45:00+0530,20266.25,20280.0,20220.2,20277.05
2016-09-09T15:00:00+0530,20279.5,20280.1,20220.75,20228.1
2016-09-09T15:15:00+0530,20226.8,20267.05,20222.6,20247.45
2016-09-12T09:15:00+0530,19861.45,19861.45,19735.75,19790.1
2016-09-12T09:30:00+0530,19786.4,19827.2,19771.05,19812.05
2016-09-12T09:45:00+0530,19812.1,19830.15,19785.65,19801.6
2016-09-12T10:00:00+0530,19802.1,19855.55,19798.8,19817.25
2016-09-12T10:15:00+0530,19817.1,19848.5,19814.0,19818.7
2016-09-12T10:30:00+0530,19819.3,19821.6,19783.3,19787.8
2016-09-12T10:45:00+0530,19788.0,19810.8,19774.55,19795.85
2016-09-12T11:00:00+0530,19794.9,19809.2,19785.7,19808.5
2016-09-12T11:15:00+0530,19809.8,19812.95,19784.85,19802.45
2016-09-12T11:30:00+0530,19804.7,19825.9,19803.45,19808.65
2016-09-12T11:45:00+0530,19807.9,19816.25,19797.4,19813.8
2016-09-12T12:00:00+0530,19813.1,19833.15,19806.35,19824.85
2016-09-12T12:15:00+0530,19825.4,19831.1,19795.05,19796.3
2016-09-12T12:30:00+0530,19795.25,19821.95,19787.4,19792.2
2016-09-12T12:45:00+0530,19793.7,19817.45,19761.95,19815.2
2016-09-12T13:00:00+0530,19815.0,19841.05,19803.15,19815.75
2016-09-12T13:15:00+0530,19814.65,19817.75,19797.95,19805.15
2016-09-12T13:30:00+0530,19803.9,19811.05,19772.35,19796.95
2016-09-12T13:45:00+0530,19797.2,19830.9,19784.5,19793.5
2016-09-12T14:00:00+0530,19794.6,19809.05,19771.3,19790.1
2016-09-12T14:15:00+0530,19789.65,19810.8,19761.65,19780.0
2016-09-12T14:30:00+0530,19782.15,19783.65,19738.7,19771.0
2016-09-12T14:45:00+0530,19766.7,19808.5,19753.05,19788.95
2016-09-12T15:00:00+0530,19787.45,19803.45,19767.2,19779.35
2016-09-12T15:15:00+0530,19780.8,19818.25,19775.35,19798.9
2016-09-14T09:15:00+0530,19757.05,19878.05,19739.3,19871.6
2016-09-14T09:30:00+0530,19870.7,19889.05,19843.35,19850.0
2016-09-14T09:45:00+0530,19848.95,19854.2,19816.85,19842.6
2016-09-14T10:00:00+0530,19843.8,19860.05,19822.7,19827.7
2016-09-14T10:15:00+0530,19828.4,19846.4,19807.6,19814.75
2016-09-14T10:30:00+0530,19813.05,19861.45,19798.2,19855.9
2016-09-14T10:45:00+0530,19855.55,19862.6,19831.95,19838.55
2016-09-14T11:00:00+0530,19838.2,19846.35,19823.85,19829.75
2016-09-14T11:15:00+0530,19830.25,19863.4,19825.9,19847.8
2016-09-14T11:30:00+0530,19848.2,19851.05,19822.9,19831.65
2016-09-14T11:45:00+0530,19832.6,19875.9,19828.25,19871.9
2016-09-14T12:00:00+0530,19871.9,19912.3,19862.1,19909.7
2016-09-14T12:15:00+0530,19908.55,19913.45,19883.5,19894.4
2016-09-14T12:30:00+0530,19894.9,19952.75,19894.9,19917.55
2016-09-14T12:45:00+0530,19913.55,19921.05,19871.95,19892.45
2016-09-14T13:00:00+0530,19886.85,19897.9,19848.7,19853.65
2016-09-14T13:15:00+0530,19852.8,19887.05,19839.7,19871.7
2016-09-14T13:30:00+0530,19870.5,19890.85,19850.3,19890.85
2016-09-14T13:45:00+0530,19892.3,19911.9,19879.9,19887.65
2016-09-14T14:00:00+0530,19887.05,19901.3,19865.5,19885.6
2016-09-14T14:15:00+0530,19887.6,19895.8,19869.65,19891.0
2016-09-14T14:30:00+0530,19890.9,19890.95,19835.35,19856.9
2016-09-14T14:45:00+0530,19856.9,19893.75,19844.85,19891.3
2016-09-14T15:00:00+0530,19889.6,19919.75,19858.8,19909.6
2016-09-14T15:15:00+0530,19911.2,19943.6,19905.9,19939.4
2016-09-15T09:15:00+0530,19927.6,19948.45,19887.6,19905.5
2016-09-15T09:30:00+0530,19903.1,19910.95,19880.4,19896.0
2016-09-15T09:45:00+0530,19895.0,19915.55,19870.95,19876.65
2016-09-15T10:00:00+0530,19876.9,19876.9,19804.05,19807.25
2016-09-15T10:15:00+0530,19804.75,19816.1,19763.25,19791.55
2016-09-15T10:30:00+0530,19791.0,19808.35,19773.8,19790.7
2016-09-15T10:45:00+0530,19791.5,19817.5,19785.3,19793.7
2016-09-15T11:00:00+0530,19792.65,19805.9,19781.5,19802.0
2016-09-15T11:15:00+0530,19800.9,19801.55,19782.65,19788.25
2016-09-15T11:30:00+0530,19788.25,19815.15,19785.15,19799.55
2016-09-15T11:45:00+0530,19799.95,19817.15,19785.45,19814.8
2016-09-15T12:00:00+0530,19815.4,19817.05,19776.2,19783.7
2016-09-15T12:15:00+0530,19780.5,19784.3,19733.1,19751.15
2016-09-15T12:30:00+0530,19749.35,19776.6,19730.25,19774.25
2016-09-15T12:45:00+0530,19774.45,19806.0,19763.55,19774.55
2016-09-15T13:00:00+0530,19774.65,19804.3,19767.15,19793.95
2016-09-15T13:15:00+0530,19793.6,19802.0,19769.05,19796.2
2016-09-15T13:30:00+0530,19796.95,19799.3,19772.55,19782.05
2016-09-15T13:45:00+0530,19779.65,19791.55,19766.5,19774.05
2016-09-15T14:00:00+0530,19773.35,19847.0,19773.35,19842.3
2016-09-15T14:15:00+0530,19842.5,19850.85,19808.65,19823.55
2016-09-15T14:30:00+0530,19823.95,19828.8,19800.45,19800.7
2016-09-15T14:45:00+0530,19799.45,19817.65,19773.55,19803.7
2016-09-15T15:00:00+0530,19802.45,19859.1,19802.45,19814.0
2016-09-15T15:15:00+0530,19815.05,19871.15,19809.55,19866.7
2016-09-16T09:15:00+0530,19935.85,20103.2,19935.85,20097.3
2016-09-16T09:30:00+0530,20098.4,20170.4,20095.7,20140.95
2016-09-16T09:45:00+0530,20137.75,20163.2,20130.2,20147.3
2016-09-16T10:00:00+0530,20153.4,20171.45,20142.9,20153.35
2016-09-16T10:15:00+0530,20154.5,20194.55,20144.25,20183.45
2016-09-16T10:30:00+0530,20185.65,20225.2,20174.9,20222.2
2016-09-16T10:45:00+0530,20222.3,20225.3,20172.75,20178.15
2016-09-16T11:00:00+0530,20177.6,20186.55,20162.05,20177.9
2016-09-16T11:15:00+0530,20178.55,20181.85,20155.85,20155.9
2016-09-16T11:30:00+0530,20157.2,20167.45,20146.8,20160.45
2016-09-16T11:45:00+0530,20160.95,20168.15,20154.0,20158.15
2016-09-16T12:00:00+0530,20159.2,20179.05,20150.25,20163.9
2016-09-16T12:15:00+0530,20164.25,20168.5,20147.2,20147.2
2016-09-16T12:30:00+0530,20146.9,20150.35,20095.45,20127.25
2016-09-16T12:45:00+0530,20127.2,20132.75,20107.45,20125.05
2016-09-16T13:00:00+0530,20125.25,20126.95,20071.6,20082.15
2016-09-16T13:15:00+0530,20084.8,20090.35,20060.8,20080.95
2016-09-16T13:30:00+0530,20083.6,20084.8,19947.75,19990.05
2016-09-16T13:45:00+0530,19989.05,19992.25,19876.05,19890.1
2016-09-16T14:00:00+0530,19890.0,19901.65,19785.2,19847.1
2016-09-16T14:15:00+0530,19848.1,19872.3,19814.65,19829.5
2016-09-16T14:30:00+0530,19829.25,19857.75,19803.55,19857.25
2016-09-16T14:45:00+0530,19857.5,19897.85,19849.55,19861.15
2016-09-16T15:00:00+0530,19861.1,19872.4,19800.55,19854.85
2016-09-16T15:15:00+0530,19855.3,19904.25,19833.4,19868.7
2016-09-19T09:15:00+0530,19892.2,20014.25,19881.5,19897.5
2016-09-19T09:30:00+0530,19897.3,19921.55,19850.2,19888.05
2016-09-19T09:45:00+0530,19889.15,19926.15,19885.55,19893.9
2016-09-19T10:00:00+0530,19892.15,19934.7,19892.15,19921.2
2016-09-19T10:15:00+0530,19919.55,19945.95,19912.95,19939.05
2016-09-19T10:30:00+0530,19937.7,19961.45,19910.65,19915.6
2016-09-19T10:45:00+0530,19915.95,19923.75,19897.8,19906.85
2016-09-19T11:00:00+0530,19906.85,19916.7,19890.7,19902.55
2016-09-19T11:15:00+0530,19905.3,19923.45,19898.2,19909.25
2016-09-19T11:30:00+0530,19910.7,19936.0,19910.1,19931.05
2016-09-19T11:45:00+0530,19931.55,19931.75,19911.55,19914.8
2016-09-19T12:00:00+0530,19915.3,19937.6,19910.05,19924.25
2016-09-19T12:15:00+0530,19923.75,19928.55,19896.1,19910.6
2016-09-19T12:30:00+0530,19910.1,19928.6,19892.75,19896.8
2016-09-19T12:45:00+0530,19896.9,19916.55,19894.3,19905.25
2016-09-19T13:00:00+0530,19904.8,19932.85,19901.95,19922.25
2016-09-19T13:15:00+0530,19921.85,19938.45,19897.25,19903.3
